Lemma,Word_Type,Category,Primary_subcategory,Secondary_subcategory,Sg_all_split,Pl_all_split,Alt_split,False_Positives
overwhelmed,~a,unconscious_bias,mental_wellbeing,mental_wellbeing,"['in need of guidance and support', 'handling a concerning workload', 'in need of more effective team support', 'in need of better work-life-harmony']",[],"['in need of guidance and support', 'handling a concerning workload', 'in need of more effective team support', 'in need of better work-life-harmony']",
successful suicide,~a|~s,unconscious_bias,mental_wellbeing,mental_wellbeing,['die by suicide'],[],['die by suicide'],
suicide epidemic,~s|s,unconscious_bias,mental_wellbeing,mental_wellbeing,"['rise in suicides', 'rises in suicides']",['rises in suicides'],"['rise in suicides', 'rises in suicides']",
suicide failure,~s|s,unconscious_bias,mental_wellbeing,mental_wellbeing,"['suicide attempt', 'attempted suicide', 'suicide attempts', 'attempted suicides']","['suicide attempts', 'attempted suicides']","['suicide attempt', 'attempted suicide', 'suicide attempts', 'attempted suicides']",
suicide note,~s|s,unconscious_bias,mental_wellbeing,mental_wellbeing,"['note', 'note from the deceased', 'notes', 'notes from the deceased']","['notes', 'notes from the deceased']","['note', 'note from the deceased', 'notes', 'notes from the deceased']",
suicide pact,~s|s,unconscious_bias,mental_wellbeing,mental_wellbeing,"['rise in suicides', 'rises in suicides']",['rises in suicides'],"['rise in suicides', 'rises in suicides']",
developing countries,~a|~s,unconscious_bias,migration,imperialist,"['countries of the global majority', 'global majority']",[],"['countries of the global majority', 'global majority']",
developing country,~a|~s,unconscious_bias,migration,imperialist,['country of the global majority'],[],['country of the global majority'],
developing world,~a|~s,unconscious_bias,migration,imperialist,['global majority'],[],['global majority'],
ethnic,a,unconscious_bias,migration,migration,"['racism-related', 'traditional', 'cultural', 'ancestral', '--- use only for things or if cultural or ancestral background is relevant']",['--- use only for things or if cultural or ancestral background is relevant'],"['--- use only for things or if cultural or ancestral background is relevant', 'racism-related', 'traditional', 'cultural', 'ancestral']",
father tongue,~s|s,unconscious_bias,migration,migration,"['language', 'first language', 'active language', 'family language', 'languages', 'first languages', 'active languages']","['languages', 'first languages', 'active languages']","['language', 'first language', 'active language', 'family language', 'languages', 'first languages', 'active languages']",
illegal alien,~a|s,unconscious_bias,migration,migration,"['undocumented person', 'irregular migrant', 'non-documented migrant', 'undocumented people', 'irregular migrants', 'non-documented migrants', 'person with a migratory background(...)', 'person who has migrated into their present country of residence(...)']","['undocumented people', 'irregular migrants', 'non-documented migrants', 'people with a migration background(...)', 'individuals who have migrated into their present country of residence(...)']","['undocumented person', 'irregular migrant', 'non-documented migrant', 'person with a migratory background(...)', 'person who has migrated into their present country of residence(...)', 'undocumented people', 'irregular migrants', 'non-documented migrants']",
illegal immigrant,~a|s,unconscious_bias,migration,migration,"['undocumented person', 'irregular migrant', 'non-documented migrant', 'undocumented people', 'irregular migrants', 'non-documented migrants', 'person with a migratory background(...)', 'person who has migrated into their present country of residence(...)']","['undocumented people', 'irregular migrants', 'non-documented migrants', 'people with a migration background(...)', 'individuals who have migrated into their present country of residence(...)']","['undocumented person', 'irregular migrant', 'non-documented migrant', 'person with a migratory background(...)', 'person who has migrated into their present country of residence(...)', 'undocumented people', 'irregular migrants', 'non-documented migrants']",
mother tongue,~s|s,unconscious_bias,migration,migration,"['language', 'first language', 'active language', 'family language', 'languages', 'first languages', 'active languages']","['languages', 'first languages', 'active languages']","['language', 'first language', 'active language', 'family language', 'languages', 'first languages', 'active languages']",
native language,a|s,unconscious_bias,migration,migration,"['language', 'first language', 'active language', 'languages', 'first languages', 'active languages']","['languages', 'first languages', 'active languages']","['language', 'first language', 'active language', 'languages', 'first languages', 'active languages']",
native speaker,a|s,unconscious_bias,migration,migration,"['people whose first language is ((language))', 'person whose first language is ((language))(...)', 'person who is most comfortable communicating in ((language))(...)', 'person who thinks in ((language))(...)']","['people whose first language is ((language))', 'people who are most comfortable communicating in ((language))(...)', 'people who think in ((language))(...)', 'people who are most comfortable communicating in ((language))(...)', 'someone who thinks in ((language))(...)']","['person whose first language is ((language))(...)', 'person who is most comfortable communicating in ((language))(...)', 'person who thinks in ((language))(...)', 'people whose first language is ((language))']",
native speaker of,a|s|,unconscious_bias,migration,migration,"['people whose first language is', 'person whose first language is(...)', 'person who is most comfortable communicating in(...)', 'person who thinks in(...)']","['people whose first language is', 'people who are most comfortable communicating in(...)', 'people who think in(...)']","['person whose first language is(...)', 'person who is most comfortable communicating in(...)', 'person who thinks in(...)', 'people whose first language is']",
the third world,|a|s,unconscious_bias,migration,imperialist,['the global majority'],[],['the global majority'],
at the front-line,||~s,unconscious_bias,military_source,military_source,"['at the forefront', 'in the foremost position', 'where the hardest work is done', 'where crucial work is done', 'in the most influential position in a debate']",[],"['at the forefront', 'in the foremost position', 'where the hardest work is done', 'where crucial work is done', 'in the most influential position in a debate']",
catch flak,v|~s,unconscious_bias,military_source,military_source,"['receive a lot of criticism', 'get a lot of teasing', 'meet with heavy opposition']",[],"['receive a lot of criticism', 'get a lot of teasing', 'meet with heavy opposition']",
get flak,v|~s,unconscious_bias,military_source,military_source,"['receive a lot of criticism', 'get a lot of teasing', 'meet with heavy opposition']",[],"['receive a lot of criticism', 'get a lot of teasing', 'meet with heavy opposition']",
in the front-line,||s,unconscious_bias,military_source,military_source,"['at the forefront', 'in the foremost position', 'where the hardest work is done', 'where crucial work is done', 'in the most influential position in a debate']",[],"['at the forefront', 'in the foremost position', 'where the hardest work is done', 'where crucial work is done', 'in the most influential position in a debate']",
in the trenches,||~s,unconscious_bias,military_source,military_source,"['in the most difficult parts of the business', 'through hard times together', 'doing hands-on work', 'doing the hard work']",[],"['in the most difficult parts of the business', 'through hard times together', 'doing hands-on work', 'doing the hard work']",
killing it,~v|~s,unconscious_bias,military_source,military_source,"['taking pride in a job well done(...)', 'doing their job extremely well(...)']",[],"['taking pride in a job well done(...)', 'doing their job extremely well(...)']",
on the front-line,||~s,unconscious_bias,military_source,military_source,"['at the forefront', 'in the foremost position', 'where the hardest work is done', 'where crucial work is done', 'in the most influential position in a debate']",[],"['at the forefront', 'in the foremost position', 'where the hardest work is done', 'where crucial work is done', 'in the most influential position in a debate']",
outflank,v,unconscious_bias,military_source,military_source,"['outwit', 'gain a tactical advantage over', 'win an advantage over']",[],"['outwit', 'gain a tactical advantage over', 'win an advantage over']",
outrank,v,unconscious_bias,military_source,military_source,"['hold a higher position than', 'have a higher rank than', 'considered of greater importance than(...)']",[],"['hold a higher position than', 'have a higher rank than', 'considered of greater importance than(...)']",
sales force,~s|s,unconscious_bias,military_source,military_source,"['sales people', 'sales department', 'sales team', 'sales division', 'business department', 'sales people', 'sales departments', 'sales teams', 'sales divisions', 'business departments']","['sales people', 'sales departments', 'sales teams', 'sales divisions', 'business departments']","['sales people', 'sales department', 'sales team', 'sales division', 'business department', 'sales people', 'sales departments', 'sales teams', 'sales divisions', 'business departments']",
take flak,v|~s,unconscious_bias,military_source,military_source,"['receive a lot of criticism', 'get a lot of teasing', 'meet with heavy opposition']",[],"['receive a lot of criticism', 'get a lot of teasing', 'meet with heavy opposition']",
take point,v|~s,unconscious_bias,military_source,military_source,"['guide ((the team))(...)', 'carry out initiatives(...)', 'clear the way for(...)', 'lead the way(...)']",[],"['guide ((the team))(...)', 'carry out initiatives(...)', 'clear the way for(...)', 'lead the way(...)']",
the brass,|~s,unconscious_bias,military_source,military_source,"['management', 'the higher-ups']",[],"['management', 'the higher-ups']",
under fire,|~s,unconscious_bias,military_source,military_source,"['under a lot of criticism', 'meeting with heavy opposition']",[],"['under a lot of criticism', 'meeting with heavy opposition']",
uphill battle,~s|s,unconscious_bias,military_source,military_source,"['struggle', 'difficult(...)', 'a situation that requires a great deal of effort (patience, ...)']","['difficult struggles(...)', 'situations that require a great deal of effort and patience(...)']","['struggle', 'difficult(...)', 'a situation that requires a great deal of effort (patience, ...)']",
bound to a wheelchair,~|||,unconscious_bias,mobility,mobility,"['using a wheelchair', 'wheelchair-user', 'in a wheelchair', 'began using a wheelchair', 'is a full-time wheelchair-user']",[],"['using a wheelchair', 'wheelchair-user', 'in a wheelchair', 'began using a wheelchair', 'is a full-time wheelchair-user']",
confined to a wheelchair,~|||,unconscious_bias,mobility,mobility,"['using a wheelchair', 'wheelchair-user', 'in a wheelchair', 'began using a wheelchair', 'is a full-time wheelchair-user']",[],"['using a wheelchair', 'wheelchair-user', 'in a wheelchair', 'began using a wheelchair', 'is a full-time wheelchair-user']",
crippled,~a,unconscious_bias,mobility,mobility,"['has a physical disability', 'person with a physical disability(...)', 'person with a mobility disability(...)', 'paralyzed person(...)', 'stuck(...)', 'broken(...)', 'hobbled(...)', 'slowed down(...)', 'halted all operations(...)']",[],"['has a physical disability', 'person with a physical disability(...)', 'person with a mobility disability(...)', 'paralyzed person(...)', 'stuck(...)', 'broken(...)', 'hobbled(...)', 'slowed down(...)', 'halted all operations(...)']",
incapacitated,~a,unconscious_bias,mobility,mobility,"['person with a physical impairment(...)', 'person with a mobility impairment(...)', 'paralyzed person(...)', 'frozen(...)', 'stopped(...)', 'impeded(...)', 'unconscious(...)', 'unable to move(...)', 'stuck(...)', 'halting all operations(...)']",[],"['person with a physical impairment(...)', 'person with a mobility impairment(...)', 'paralyzed person(...)', 'frozen(...)', 'stopped(...)', 'impeded(...)', 'unconscious(...)', 'unable to move(...)', 'stuck(...)', 'halting all operations(...)']",
lame,a,unconscious_bias,mobility,mobility,"['boring', 'not helpful', 'ridiculous', 'old-fashioned', 'uncool', 'person with a mobility impairment(...)', 'paralyzed person(...)']",[],"['boring', 'not helpful', 'ridiculous', 'old-fashioned', 'uncool', 'person with a mobility impairment(...)', 'paralyzed person(...)']",
neurological difference,~a|~s,unconscious_bias,mobility,mobility,"['neurologically disabled', 'developmentally disabled', 'neurodevelopmentally disabled', 'learning disabled', 'neurological disability', 'neurodevelopmental disability', 'developmental disability', 'neurological processing disability', 'learning disability', '--- name the specific disability', 'neurological disabilities', 'neurodevelopmental disabilities', 'developmental disabilities', 'neurological processing disabilities', 'learning disabilities']","['neurological disabilities', 'neurodevelopmental disabilities', 'developmental disabilities', 'neurological processing disabilities', 'learning disabilities', '--- name the specific disability']","['--- name the specific disability', 'neurological disability', 'neurodevelopmental disability', 'developmental disability', 'neurological processing disability', 'learning disability', 'neurologically disabled', 'developmentally disabled', 'neurodevelopmentally disabled', 'learning disabled', 'neurological disabilities', 'neurodevelopmental disabilities', 'developmental disabilities', 'neurological processing disabilities', 'learning disabilities']",
neurological processing problem,a|~v|s,unconscious_bias,mobility,mobility,"['neurodivergent ((person))', 'neurodivergent trait', 'neurodivergent quality', 'neurodevelopmental disability', 'neurological processing disability', 'sensory reactivity processing disability', 'sensory disability', 'learning disability', '--- name the disability', 'neurodivergent traits', 'neurodivergent qualities', 'neurodevelopmental disabilities', 'neurological processing disabilities', 'sensory reactivity processing disabilities', 'sensory disabilities', 'learning disability']","['neurodivergent', 'neurodivergent traits', 'neurodivergent qualities', 'neurodevelopmental disabilities', 'neurological processing disabilities', 'sensory reactivity processing disabilities', 'sensory disabilities', 'learning disability', '--- name the disability']","['--- name the disability', 'neurodivergent trait', 'neurodivergent quality', 'neurodevelopmental disability', 'neurological processing disability', 'sensory reactivity processing disability', 'sensory disability', 'learning disability', 'neurodivergent ((person))', 'neurodivergent traits', 'neurodivergent qualities', 'neurodevelopmental disabilities', 'neurological processing disabilities', 'sensory reactivity processing disabilities', 'sensory disabilities', 'learning disability', 'neurodivergent']",
paraplegic,a,unconscious_bias,mobility,mobility,['person with paraplegia(...)'],[],['person with paraplegia(...)'],
wheelchair-bound,,unconscious_bias,mobility,mobility,"['uses a wheelchair', 'wheelchair-user', 'in a wheelchair', 'began using a wheelchair', 'needs a wheelchair', 'is a full-time wheelchair-user']",[],"['uses a wheelchair', 'wheelchair-user', 'in a wheelchair', 'began using a wheelchair', 'needs a wheelchair', 'is a full-time wheelchair-user']",
with dysgraphia,|s,unconscious_bias,mobility,mobility,"['neurodivergent ((person))', 'who has dysgraphia(...)', 'dysgraphia(...)']","['neurodivergent', 'people who have dysgraphia(...)']","['neurodivergent ((person))', 'who has dysgraphia(...)', 'dysgraphia(...)', 'neurodivergent']",
with dyspraxia,|s,unconscious_bias,mobility,mobility,"['neurodivergent ((person))', 'who has dyspraxia(...)', 'dyspraxia(...)']","['neurodivergent', 'people who have dyspraxia(...)']","['neurodivergent ((person))', 'who has dyspraxia(...)', 'dyspraxia(...)', 'neurodivergent']",
Cult of Guilt,~s||~s,unconscious_bias,nazi_language,nazi_language,"['collective memory of Nazi history(...)', ""awareness of Germany's Nazi past(...)"", 'awareness of the dangers of fascist ideologies(...)']",[],"['collective memory of Nazi history(...)', ""awareness of Germany's Nazi past(...)"", 'awareness of the dangers of fascist ideologies(...)']",
de-judaization,s,unconscious_bias,nazi_language,nazi_language,"[""the Holocaust --- Nazi's 20th century holocaust"", 'persecution of the Jews in Nazi Germany', 'suppression of customs, beliefs, perspectives considered Jewish(...)']",[],"[""the Holocaust --- Nazi's 20th century holocaust"", 'persecution of the Jews in Nazi Germany', 'suppression of customs, beliefs, perspectives considered Jewish(...)']",
degenerate art,~a|~s,unconscious_bias,nazi_language,nazi_language,"['modern art', 'Cubism', 'Dada', 'Surrealism', 'art styles prohibited in Nazi Germany(...)']",[],"['modern art', 'Cubism', 'Dada', 'Surrealism', 'art styles prohibited in Nazi Germany(...)']",
depolonization,s,unconscious_bias,nazi_language,nazi_language,"['expulsion of people of Polish nationality(...)', 'persecution of Polish cultural expressions(...)', 'supression of the Polish language(...)']",[],"['expulsion of people of Polish nationality(...)', 'persecution of Polish cultural expressions(...)', 'supression of the Polish language(...)']",
final solution,~a|~s,unconscious_bias,nazi_language,nazi_language,"['solution', 'complete solution', 'approved solution', 'effective solution']",[],"['solution', 'complete solution', 'approved solution', 'effective solution']",
gas,v,unconscious_bias,nazi_language,nazi_language,"['poison', 'murder', 'kill with gas(...)', 'treat chemically with gas(...)', 'adversely affect with gas(...)']",[],"['poison', 'murder', 'kill with gas(...)', 'treat chemically with gas(...)', 'adversely affect with gas(...)']",
gas chamber,~s|s,unconscious_bias,nazi_language,nazi_language,"['-', 'facility Nazis used to murder people with poisonous gas(...)']",['-'],"['-', 'facility Nazis used to murder people with poisonous gas(...)']",
gassing,~s,unconscious_bias,nazi_language,nazi_language,['murder using gas(...)'],[],['murder using gas(...)'],
germanization,s,unconscious_bias,nazi_language,nazi_language,"['ethnic cleansing --- Nazi Germany(...)', 'policy of genocide against some non-German groups --- Nazi Germany(...)', 'spread of the German language, people and culture(...)']",[],"['ethnic cleansing --- Nazi Germany(...)', 'policy of genocide against some non-German groups --- Nazi Germany(...)', 'spread of the German language, people and culture(...)']",
life unworthy of life,s|a||~s,unconscious_bias,nazi_language,nazi_language,"['-', 'killing of people with mental and physical disabilities(...)']",['-'],"['-', 'killing of people with mental and physical disabilities(...)']",
master race,~s|s,unconscious_bias,nazi_language,nazi_language,"[""racists' idea of superiority(...)"", 'supremacists(...)', 'object of racist ideologies(...)', 'people claiming privileges based on racist ideas(...)']",[],"[""racists' idea of superiority(...)"", 'supremacists(...)', 'object of racist ideologies(...)', 'people claiming privileges based on racist ideas(...)']",
purge,s,unconscious_bias,nazi_language,nazi_language,"['empty', 'remove', 'weed out', 'clear', 'clean up', 'strip']",[],"['empty', 'remove', 'weed out', 'clear', 'clean up', 'strip']",
superior race,~a|~s,unconscious_bias,nazi_language,nazi_language,"['-', ""racists' idea of superiority(...)"", 'supremacists(...)', 'object of racist ideologies(...)', 'people claiming privileges based on racist ideas(...)']",['-'],"['-', ""racists' idea of superiority(...)"", 'supremacists(...)', 'object of racist ideologies(...)', 'people claiming privileges based on racist ideas(...)']",
Zyklon B,~s|~s,unconscious_bias,nazi_language,nazi_language,"['pesticide', 'gas used in the Holocaust(...)']",[],"['pesticide', 'gas used in the Holocaust(...)']",
a little bit hood,|a|~s|~s,unconscious_bias,racist_source,racist_source,"['improvised', 'authentic about their heritage', 'not big on conformity', 'not code-switching', 'not acting white']",[],"['improvised', 'authentic about their heritage', 'not big on conformity', 'not code-switching', 'not acting white']",
cake walk,~s|s,unconscious_bias,racist_source,racist_source,"['an easy task', 'a dance (as part of a contest)', 'a paved public walk']",[],"['an easy task', 'a dance (as part of a contest)', 'a paved public walk']",
colored people,a|s,unconscious_bias,racist_source,racist_source,"['People of Color', 'Black', 'Indigenous', 'Black, Indigenous, People of Color (BIPOC)']",[],"['People of Color', 'Black', 'Indigenous', 'Black, Indigenous, People of Color (BIPOC)']",
grandfather clause,~s|s,unconscious_bias,racist_source,racist_source,"['legacy clause', 'legacy clauses']",['legacy clauses'],"['legacy clause', 'legacy clauses']",
grandfathered,~a,unconscious_bias,racist_source,racist_source,"['exempted', 'subject to a legacy clause', 'made exempt from a new regulation(...)']",[],"['exempted', 'subject to a legacy clause', 'made exempt from a new regulation(...)']",
grandfathering,~s,unconscious_bias,racist_source,racist_source,"['exempting', 'making an exception for']",[],"['exempting', 'making an exception for']",
gyp,s,unconscious_bias,racist_source,racist_source,"['defraud', 'swindle', 'cheat']",[],"['defraud', 'swindle', 'cheat']",
gypped,~a,unconscious_bias,racist_source,racist_source,"['defrauded', 'swindled', 'cheated', 'scammed', 'fleeced']",[],"['defrauded', 'swindled', 'cheated', 'scammed', 'fleeced']",
gypsy language,~s|s,unconscious_bias,racist_source,racist_source,"['Romani', 'Sinte Romani', 'Sinte', 'Romani', 'Sinte Romani', 'Sinte']","['Romani', 'Sinte Romani', 'Sinte']","['Romani', 'Sinte Romani', 'Sinte', 'Romani', 'Sinte Romani', 'Sinte']",
master bathroom,~s|s,unconscious_bias,racist_source,racist_source,"['main bathroom', 'largest bathroom', 'primary bathroom', 'bathroom attached to the largest bedroom', ""owner's bathroom"", 'main bathrooms', 'largest bathrooms', 'primary bathrooms', 'bathrooms attached to the largest bedrooms', ""owner's bathrooms""]","['main bathrooms', 'largest bathrooms', 'primary bathrooms', 'bathrooms attached to the largest bedrooms', ""owner's bathrooms""]","['main bathroom', 'largest bathroom', 'primary bathroom', 'bathroom attached to the largest bedroom', ""owner's bathroom"", 'main bathrooms', 'largest bathrooms', 'primary bathrooms', 'bathrooms attached to the largest bedrooms', ""owner's bathrooms""]",
master bedroom,~s|s,unconscious_bias,racist_source,racist_source,"['main bedroom', 'largest bedroom', 'primary bedroom', 'bedroom with attached bathroom', ""owner's suite"", ""owner's bedroom"", 'main bedrooms', 'largest bedrooms', 'primary bedrooms', 'bedrooms with attached bathrooms', ""owners' suites"", ""owners' bedrooms""]","['main bedrooms', 'largest bedrooms', 'primary bedrooms', 'bedrooms with attached bathrooms', ""owners' suites"", ""owners' bedrooms""]","['main bedroom', 'largest bedroom', 'primary bedroom', 'bedroom with attached bathroom', ""owner's suite"", ""owner's bedroom"", 'main bedrooms', 'largest bedrooms', 'primary bedrooms', 'bedrooms with attached bathrooms', ""owners' suites"", ""owners' bedrooms""]",
master cabin,~s|s,unconscious_bias,racist_source,racist_source,"['main cabin', 'largest cabin', 'primary cabin']",[],"['main cabin', 'largest cabin', 'primary cabin']",
master key,~s|s,unconscious_bias,racist_source,racist_source,"['skeleton key', 'passkey', 'passepartout']",[],"['skeleton key', 'passkey', 'passepartout']",
off the reservation,||~s,unconscious_bias,racist_source,racist_source,"['part of the group but not supporting its approach', 'part of the team while not supporting its goal', 'a party member but not supporting its candidate']",[],"['part of the group but not supporting its approach', 'part of the team while not supporting its goal', 'a party member but not supporting its candidate']",
open the kimono,v||~s,unconscious_bias,racist_source,racist_source,"['full disclosure', 'provide insight', 'open the books', 'share internal workings with a potential partner', 'share internal projects with a prospective buyer']",[],"['full disclosure', 'provide insight', 'open the books', 'share internal workings with a potential partner', 'share internal projects with a prospective buyer']",
red hat,a|s,unconscious_bias,racist_source,racist_source,"['vigilante hunting cyber criminals', 'vigilantes hunting cyber criminals', 'someone who hacks cyber spies(...)', 'person who attacks the system of a cyber criminal(...)']","['vigilantes hunting cyber criminals', 'people who hack cyber spies(...)', 'vigilantes who attack the systems of cyber criminals(...)']","['vigilante hunting cyber criminals', 'someone who hacks cyber spies(...)', 'person who attacks the system of a cyber criminal(...)', 'vigilantes hunting cyber criminals']",
red-hat,a,unconscious_bias,racist_source,racist_source,"['vigilante', 'hacking cyber criminals(...)', 'hacking cyber spies(...)']",[],"['vigilante', 'hacking cyber criminals(...)', 'hacking cyber spies(...)']",
redline,v,unconscious_bias,racist_source,racist_source,"['review', 'assess', 'evaluate', 'grade', 'track changes']",[],"['review', 'assess', 'evaluate', 'grade', 'track changes']",
redlining,s,unconscious_bias,racist_source,racist_source,"['review', 'assessment', 'evaluation', 'grading', 'tracking of changes']",[],"['review', 'assessment', 'evaluation', 'grading', 'tracking of changes']",
sell down the river,v|||~s,unconscious_bias,racist_source,racist_source,"['betray', 'break a promise(...)', 'leave (...) holding the bag', 'put (...) in a dangerous situation']",[],"['betray', 'break a promise(...)', 'leave (...) holding the bag', 'put (...) in a dangerous situation']",
shuck and jive,v||v,unconscious_bias,racist_source,racist_source,"['distract', 'playfully deceive', 'mislead', 'joke and act evasively(...)', 'accommodate an authority figure(...)', 'avoid punishment(...)']",[],"['distract', 'playfully deceive', 'mislead', 'joke and act evasively(...)', 'accommodate an authority figure(...)', 'avoid punishment(...)']",
spirit animal,~s|s,unconscious_bias,racist_source,racist_source,"['spiritual guide', 'guardian spirit', 'spiritual protection', 'spirituals guide', 'guardian spirits', 'spiritual protection', 'something I admire(...)', 'someone I admire(...)']","['spirituals guide', 'guardian spirits', 'spiritual protection', 'something I admire(...)', 'someone I admire(...)']","['spiritual guide', 'guardian spirit', 'spiritual protection', 'something I admire(...)', 'someone I admire(...)', 'spirituals guide', 'guardian spirits', 'spiritual protection']",
tribal knowledge,~a|~s,unconscious_bias,racist_source,racist_source,['institutional knowledge'],[],['institutional knowledge'],
vulnerable groups,~a|~s,unconscious_bias,racist_source,racist_source,"['marginalized groups', 'underrepresented communities']",[],"['marginalized groups', 'underrepresented communities']",
white hat,a|s,unconscious_bias,racist_source,racist_source,"['ethical hacker', 'ethical entity', 'player with ethics', 'ethical hackers', 'ethically acting entities', 'players with ethics', 'person who hacks systems to check for faults or weaknesses(...)']","['ethical hackers', 'ethically acting entities', 'players with ethics', 'people who hack systems to check for faults or weaknesses(...)']","['ethical hacker', 'ethical entity', 'player with ethics', 'person who hacks systems to check for faults or weaknesses(...)', 'ethical hackers', 'ethically acting entities', 'players with ethics']",
white-hat,a,unconscious_bias,racist_source,racist_source,['ethical'],[],['ethical'],
white-list,v,unconscious_bias,racist_source,racist_source,"['allow', 'pass', 'permit', 'accept']",[],"['allow', 'pass', 'permit', 'accept']",
husband and wife,s||s,unconscious_bias,sexual_orientation,sexual_orientation,"['spouses', 'marital partners', 'married people', 'life partners', 'newlyweds', 'married couple', 'domestic partners']",[],"['spouses', 'marital partners', 'married people', 'life partners', 'newlyweds', 'married couple', 'domestic partners']",
maiden name,~s|s,unconscious_bias,sexual_orientation,sexual_orientation,"['pre-marriage family name', 'pre-marriage surname', 'birth name', 'pre-marriage family names', 'pre-marriage surnames', 'birth names']","['pre-marriage family names', 'pre-marriage surnames', 'birth names']","['pre-marriage family name', 'pre-marriage surname', 'birth name', 'pre-marriage family names', 'pre-marriage surnames', 'birth names']",
man and wife,s||s,unconscious_bias,sexual_orientation,sexual_orientation,"['spouses', 'marital partners', 'partners', 'couple', 'domestic partners']",[],"['spouses', 'marital partners', 'partners', 'couple', 'domestic partners']",
men and women,~s||~s,unconscious_bias,sexual_orientation,sexual_orientation,['people of all genders'],[],['people of all genders'],
TERF,~,unconscious_bias,sexual_orientation,sexual_orientation,"['trans-exclusionary radical feminist', 'trans-exclusionary radical feminism']",[],"['trans-exclusionary radical feminist', 'trans-exclusionary radical feminism']",
fluency disorder,~s|s,unconscious_bias,speech,speech,"['speech disability', 'fluency disability', 'communicative disability', 'speech disabilities', 'fluency disabilities', 'communicative disabilities']","['speech disabilities', 'fluency disabilities', 'communicative disabilities']","['speech disability', 'fluency disability', 'communicative disability', 'speech disabilities', 'fluency disabilities', 'communicative disabilities']",
language and speech disorders,~s||~s|~s,unconscious_bias,speech,speech,"['language and speech disability', 'communication disability', 'language processing disability', 'auditory processing disability', 'language-based learning disability', '--- name the specific disability or condition']",['--- name the specific disability or condition'],"['--- name the specific disability or condition', 'language and speech disability', 'communication disability', 'language processing disability', 'auditory processing disability', 'language-based learning disability']",
linguistic oddities,~a|~s,unconscious_bias,speech,speech,"['linguistic variance', 'diverse vocabulary', 'focus on specific topics', 'undefined conversation topics', 'discontinued speech', 'specific speech patterns']",[],"['linguistic variance', 'diverse vocabulary', 'focus on specific topics', 'undefined conversation topics', 'discontinued speech', 'specific speech patterns']",
mute,a,unconscious_bias,speech,speech,"['nonverbal', 'non-speaking', 'signing', 'ASL speaking']",[],"['nonverbal', 'non-speaking', 'signing', 'ASL speaking']",
speech disorder,~s|s,unconscious_bias,speech,speech,"['speech disability', 'communication disability', 'articulation disability', 'speech-sound disability', 'phonological disability', 'speech disabilities', 'communication disabilities', 'articulation disabilities', 'speech-sound disabilities', 'phonological disabilities']","['speech disabilities', 'communication disabilities', 'articulation disabilities', 'speech-sound disabilities', 'phonological disabilities']","['speech disability', 'communication disability', 'articulation disability', 'speech-sound disability', 'phonological disability', 'speech disabilities', 'communication disabilities', 'articulation disabilities', 'speech-sound disabilities', 'phonological disabilities']",
spoken-language problem,a|s,unconscious_bias,speech,speech,"['speech disability', 'communication disability', 'articulation disability', 'speech-sound disability', 'phonological disability', 'spoken language disability', 'speech disabilities', 'communication disabilities', 'articulation disabilities', 'speech-sound disabilities', 'phonological disabilities', 'spoken-language disabilities']","['speech disabilities', 'communication disabilities', 'articulation disabilities', 'speech-sound disabilities', 'phonological disabilities', 'spoken-language disabilities']","['speech disability', 'communication disability', 'articulation disability', 'speech-sound disability', 'phonological disability', 'spoken language disability', 'speech disabilities', 'communication disabilities', 'articulation disabilities', 'speech-sound disabilities', 'phonological disabilities', 'spoken-language disabilities']",
tongue-tied,a,unconscious_bias,speech,speech,"['with a speech impairment(...)', 'having a speech disability(...)', 'having a communication disability(...)', 'inarticulate(...)', 'speechless(...)', 'wordless(...)', 'amazed(...)', 'astounded(...)', 'shocked(...)', 'shy(...)']",[],"['with a speech impairment(...)', 'having a speech disability(...)', 'having a communication disability(...)', 'inarticulate(...)', 'speechless(...)', 'wordless(...)', 'amazed(...)', 'astounded(...)', 'shocked(...)', 'shy(...)']",
voice disorder,~s|s,unconscious_bias,speech,speech,"['vocal cord condition', 'neurological voice condition', 'neurogenic voice disability', 'neurogenic communication disability', 'neurogenic speech disability', 'vocal cord conditions', 'neurological voice conditions', 'neurogenic voice disabilities', 'neurogenic communication disabilities', 'neurogenic speech disabilities']","['vocal cord conditions', 'neurological voice conditions', 'neurogenic voice disabilities', 'neurogenic communication disabilities', 'neurogenic speech disabilities']","['vocal cord condition', 'neurological voice condition', 'neurogenic voice disability', 'neurogenic communication disability', 'neurogenic speech disability', 'vocal cord conditions', 'neurological voice conditions', 'neurogenic voice disabilities', 'neurogenic communication disabilities', 'neurogenic speech disabilities']",
around the horn,||~s,unconscious_bias,sports_terms,sports_terms,['go from person to person'],[],['go from person to person'],
ballpark estimate,~s|s,unconscious_bias,sports_terms,sports_terms,"['rough estimate', 'proximal guess']",[],"['rough estimate', 'proximal guess']",
batter up,v|,unconscious_bias,sports_terms,sports_terms,['step up and take action'],[],['step up and take action'],
best shot,~a|~s,unconscious_bias,sports_terms,sports_terms,['best effort'],[],['best effort'],
